fecha_desaparicion;fecha_denuncia;fecha_conocimiento;zona;distrito;circuito;subcircuito;codigo_provincia;provincia;codigo_canton;canton;dias_solucion;latitud_desaparicion;longitud_desaparicion;sexo;nacionalidad;edad;rango_edad;etnia;fecha_localizacion;latitud_localizacion;longitud_localizacion;provincia_localizacion;situacion_actual;motivo_desaparicion;motivacion_desaparicion_observada;estado_desaparecido
29/1/2025;30/1/2025;2/2/2025;ZONA 9;ELOY ALFARO - DMQ;CHILIBULO;CHILIBULO 6;17;PICHINCHA;1701;QUITO;432000;-0,233196;-78,532302;HOMBRE;ECUADOR;13;ADOLESCENTES;MESTIZO/A;3/2/2025;-0,279768;-78,514969;PICHINCHA;ENCONTRADO;CAUSAS PERSONALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
29/1/2025;30/1/2025;3/2/2025;ZONA 9;MANUELA SÁENZ;SAN JUAN;SAN JUAN 3;17;PICHINCHA;1701;QUITO;432000;-0,211283;-78,512045;HOMBRE;ECUADOR;20;ADULTO;MESTIZO/A;3/2/2025;-0,142449;-78,500189;PICHINCHA;ENCONTRADO;CAUSAS PERSONALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
28/1/2025;29/1/2025;29/1/2025;ZONA 9;EUGENIO ESPEJO;IÑAQUITO;IÑAQUITO 5;17;PICHINCHA;1701;QUITO;1036800;-0,190436;-78,482612;MUJER;ECUADOR;16;ADOLESCENTES;MESTIZO/A;9/2/2025;-0,142449;-78,500189;PICHINCHA;ENCONTRADO;CAUSAS PERSONALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
28/1/2025;30/1/2025;2/2/2025;ZONA 9;ELOY ALFARO - DMQ;MAGDALENA;MAGDALENA 3;17;PICHINCHA;1701;QUITO;1036800;-0,245266;-78,52349;HOMBRE;ECUADOR;31;ADULTO;MESTIZO/A;9/2/2025;-0,235493;-78,52278;PICHINCHA;ENCONTRADO;CAUSAS PERSONALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
28/1/2025;10/2/2025;11/2/2025;ZONA 9;LA DELICIA;COLINAS DEL NORTE;COLINAS DEL NORTE 3;17;PICHINCHA;1701;QUITO;2073600;-0,093624;-78,506097;HOMBRE;ECUADOR;40;ADULTO;MESTIZO/A;21/2/2025;-0,093624;-78,506097;PICHINCHA;ENCONTRADO;CAUSAS PERSONALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
26/1/2025;26/1/2025;26/1/2025;ZONA 9;QUITUMBE;TURUBAMBA;TURUBAMBA 5;17;PICHINCHA;1701;QUITO;0;-0,3487;-78,515682;MUJER;ECUADOR;18;ADULTO;MESTIZO/A;26/1/2025;-0,223252;-78,514106;PICHINCHA;FALLECIDO;FALLECIDO;SIN_DATO;DESAPARICIÓN INVOLUNTARIA
26/1/2025;26/1/2025;26/1/2025;ZONA 9;TUMBACO;CUMBAYÁ SUR;CUMBAYÁ SUR 1;17;PICHINCHA;1701;QUITO;0;-0,210725;-78,441089;HOMBRE;ECUADOR;35;ADULTO;MESTIZO/A;26/1/2025;-0,342578;-78,54692;PICHINCHA;ENCONTRADO;POSIBLE VINCULACIÓN A DELITO;SECUESTRO EXTORSIVO;DESAPARICIÓN INVOLUNTARIA
26/1/2025;29/1/2025;4/2/2025;ZONA 9;LOS CHILLOS;ALANGASÍ;ALANGASÍ 1;17;PICHINCHA;1701;QUITO;4924800;-0,303744;-78,411613;MUJER;ECUADOR;5;NIÑOS(AS);MESTIZO/A;24/3/2025;-0,298101;-78,435404;PICHINCHA;ENCONTRADO;CAUSAS FAMILIARES;NO RELACIONADOS A VIOLENCIA;DESAPARICIÓN VOLUNTARIA
26/1/2025;29/1/2025;3/2/2025;ZONA 9;LA DELICIA;SAN ANTONIO ALTO;SAN ANTONIO ALTO 1;17;PICHINCHA;1701;QUITO;691200;0,004568;-78,446774;MUJER;ECUADOR;8;NIÑOS(AS);MESTIZO/A;3/2/2025;-0,142144;-78,500572;PICHINCHA;ENCONTRADO;CAUSAS PERSONALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
26/1/2025;3/2/2025;3/2/2025;ZONA 9;TUMBACO;TUMBACO;TUMBACO 2;17;PICHINCHA;1701;QUITO;1209600;-0,209906;-78,398902;MUJER;ECUADOR;19;ADULTO;MESTIZO/A;9/2/2025;-0,279768;-78,514969;PICHINCHA;ENCONTRADO;CAUSAS PERSONALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
26/1/2025;30/1/2025;3/2/2025;ZONA 9;ELOY ALFARO - DMQ;SOLANDA;SOLANDA 4;17;PICHINCHA;1701;QUITO;1036800;-0,268637;-78,540083;HOMBRE;ECUADOR;14;ADOLESCENTES;MESTIZO/A;7/2/2025;-0,268637;-78,540083;PICHINCHA;ENCONTRADO;CAUSAS FAMILIARES;NO RELACIONADOS A VIOLENCIA;DESAPARICIÓN VOLUNTARIA
25/1/2025;25/1/2025;25/1/2025;ZONA 9;EUGENIO ESPEJO;COCHAPAMBA;COCHAPAMBA 5;17;PICHINCHA;1701;QUITO;86400;-0,123533;-78,504846;HOMBRE;ECUADOR;17;ADOLESCENTES;MESTIZO/A;26/1/2025;-0,106457;-78,483191;PICHINCHA;ENCONTRADO;CAUSAS PERSONALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
25/1/2025;26/1/2025;26/1/2025;ZONA 9;QUITUMBE;ECUATORIANA;ECUATORIANA 3;17;PICHINCHA;1701;QUITO;86400;-0,309164;-78,561464;HOMBRE;ECUADOR;46;ADULTO;MESTIZO/A;26/1/2025;-0,216898;-78,509877;PICHINCHA;ENCONTRADO;CAUSAS PERSONALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
24/1/2025;25/1/2025;25/1/2025;ZONA 9;EUGENIO ESPEJO;UNIVERSITARIO;UNIVERSITARIO 2;17;PICHINCHA;1701;QUITO;86400;-0,19795;-78,504804;HOMBRE;ECUADOR;36;ADULTO;MESTIZO/A;25/1/2025;-0,10541;-78,513337;PICHINCHA;ENCONTRADO;CAUSAS PERSONALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
24/1/2025;24/1/2025;24/1/2025;ZONA 9;CALDERÓN;LLANO CHICO;LLANO CHICO 1;17;PICHINCHA;1701;QUITO;172800;-0,138916;-78,44054;MUJER;ECUADOR;17;ADOLESCENTES;MESTIZO/A;26/1/2025;-0,142449;-78,500189;PICHINCHA;ENCONTRADO;CAUSAS PERSONALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
23/1/2025;23/1/2025;23/1/2025;ZONA 9;LA DELICIA;PONCIANO;PONCIANO 3;17;PICHINCHA;1701;QUITO;86400;-0,094906;-78,474245;MUJER;ECUADOR;16;ADOLESCENTES;MESTIZO/A;24/1/2025;-0,142422;-78,500435;PICHINCHA;ENCONTRADO;CAUSAS PERSONALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
23/1/2025;24/1/2025;24/1/2025;ZONA 9;ELOY ALFARO - DMQ;FERROVIARIA;FERROVIARIA 1;17;PICHINCHA;1701;QUITO;259200;-0,267117;-78,52207;HOMBRE;ECUADOR;55;ADULTO;MESTIZO/A;26/1/2025;-0,259072;-78,529171;PICHINCHA;ENCONTRADO;CAUSAS FAMILIARES;NO RELACIONADOS A VIOLENCIA;DESAPARICIÓN VOLUNTARIA
23/1/2025;24/1/2025;24/1/2025;ZONA 9;QUITUMBE;ECUATORIANA;ECUATORIANA 3;17;PICHINCHA;1701;QUITO;86400;-0,3086;-78,561826;MUJER;ECUADOR;12;ADOLESCENTES;MESTIZO/A;24/1/2025;-1,591169;-78,999038;BOLIVAR;ENCONTRADO;CAUSAS PERSONALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
23/1/2025;28/1/2025;28/1/2025;ZONA 9;TUMBACO;PIFO;PIFO 2;17;PICHINCHA;1701;QUITO;432000;-0,228774;-78,339764;MUJER;ECUADOR;21;ADULTO;INDIGENA;28/1/2025;-0,232026;-78,336955;PICHINCHA;ENCONTRADO;CAUSAS PERSONALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
23/1/2025;25/1/2025;25/1/2025;ZONA 9;QUITUMBE;CHILLOGALLO;CHILLOGALLO 1;17;PICHINCHA;1701;QUITO;345600;-0,27837;-78,556503;HOMBRE;ECUADOR;36;ADULTO;MESTIZO/A;27/1/2025;-0,285621;-78,565043;PICHINCHA;ENCONTRADO;CAUSAS PERSONALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
23/1/2025;24/1/2025;24/1/2025;ZONA 9;LA DELICIA;COLINAS DEL NORTE;COLINAS DEL NORTE 1;17;PICHINCHA;1701;QUITO;432000;-0,10541;-78,513337;MUJER;ECUADOR;12;ADOLESCENTES;MESTIZO/A;28/1/2025;-0,142144;-78,500572;PICHINCHA;ENCONTRADO;CAUSAS FAMILIARES;NO RELACIONADOS A VIOLENCIA;DESAPARICIÓN VOLUNTARIA
22/1/2025;23/1/2025;23/1/2025;ZONA 9;QUITUMBE;CHILLOGALLO;CHILLOGALLO 5;17;PICHINCHA;1701;QUITO;172800;-0,286506;-78,564136;HOMBRE;ECUADOR;13;ADOLESCENTES;MESTIZO/A;24/1/2025;-0,245043;-78,537536;PICHINCHA;ENCONTRADO;CAUSAS PERSONALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
22/1/2025;23/1/2025;23/1/2025;ZONA 9;LA DELICIA;COLINAS DEL NORTE;COLINAS DEL NORTE 2;17;PICHINCHA;1701;QUITO;86400;-0,103045;-78,519201;MUJER;ECUADOR;16;ADOLESCENTES;MESTIZO/A;23/1/2025;-0,142417;-78,500119;PICHINCHA;ENCONTRADO;CAUSAS PERSONALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
22/1/2025;23/1/2025;23/1/2025;ZONA 9;LA DELICIA;COLINAS DEL NORTE;COLINAS DEL NORTE 2;17;PICHINCHA;1701;QUITO;86400;-0,103045;-78,519201;MUJER;ECUADOR;21;ADULTO;MESTIZO/A;23/1/2025;-0,142417;-78,500119;PICHINCHA;ENCONTRADO;CAUSAS PERSONALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
22/1/2025;23/1/2025;23/1/2025;ZONA 9;QUITUMBE;CHILLOGALLO;CHILLOGALLO 5;17;PICHINCHA;1701;QUITO;172800;-0,287193;-78,564479;MUJER;ECUADOR;13;ADOLESCENTES;MESTIZO/A;24/1/2025;-0,142379;-78,500296;PICHINCHA;ENCONTRADO;CAUSAS PERSONALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
22/1/2025;23/1/2025;23/1/2025;ZONA 9;QUITUMBE;CHILLOGALLO;CHILLOGALLO 5;17;PICHINCHA;1701;QUITO;172800;-0,286506;-78,564136;HOMBRE;ECUADOR;17;ADOLESCENTES;AFRO;24/1/2025;-0,244979;-78,537568;PICHINCHA;ENCONTRADO;CAUSAS PERSONALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
22/1/2025;23/1/2025;23/1/2025;ZONA 9;QUITUMBE;CHILLOGALLO;CHILLOGALLO 5;17;PICHINCHA;1701;QUITO;172800;-0,286506;-78,564136;HOMBRE;ECUADOR;16;ADOLESCENTES;MESTIZO/A;24/1/2025;-0,245038;-78,537562;PICHINCHA;ENCONTRADO;CAUSAS PERSONALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
22/1/2025;23/1/2025;23/1/2025;ZONA 9;ELOY ALFARO - DMQ;MAGDALENA;MAGDALENA 3;17;PICHINCHA;1701;QUITO;777600;-0,244102;-78,52212;MUJER;ECUADOR;48;ADULTO;MESTIZO/A;31/1/2025;0,116171;-79,266452;PICHINCHA;ENCONTRADO;EXTRAVIADO - DISCAPACIDAD / ENFERMEDADES / TRASTORNOS;DISCAPACIDAD INTELECTUAL;EXTRAVÍO
21/1/2025;22/1/2025;22/1/2025;ZONA 9;QUITUMBE;ECUATORIANA;ECUATORIANA 3;17;PICHINCHA;1701;QUITO;1641600;-0,313838;-78,566923;MUJER;ECUADOR;14;ADOLESCENTES;MESTIZO/A;9/2/2025;-0,312315;-78,567103;PICHINCHA;ENCONTRADO;CAUSAS PERSONALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
21/1/2025;22/1/2025;22/1/2025;ZONA 9;ELOY ALFARO - DMQ;EL CALZADO;EL CALZADO 3;17;PICHINCHA;1701;QUITO;86400;-0,266072;-78,531969;MUJER;ECUADOR;15;ADOLESCENTES;MESTIZO/A;22/1/2025;-0,268637;-78,540083;PICHINCHA;ENCONTRADO;CAUSAS FAMILIARES;NO RELACIONADOS A VIOLENCIA;DESAPARICIÓN VOLUNTARIA
20/1/2025;20/1/2025;20/1/2025;ZONA 9;LA DELICIA;LA ROLDÓS;LA ROLDÓS 2;17;PICHINCHA;1701;QUITO;0;-0,083412;-78,508437;HOMBRE;ECUADOR;11;NIÑOS(AS);MESTIZO/A;20/1/2025;-0,090355;-78,51923;PICHINCHA;ENCONTRADO;CAUSAS FAMILIARES;NO RELACIONADOS A VIOLENCIA;DESAPARICIÓN VOLUNTARIA
20/1/2025;21/1/2025;22/1/2025;ZONA 9;ELOY ALFARO - DMQ;CHILIBULO;CHILIBULO 5;17;PICHINCHA;1701;QUITO;172800;-0,233128;-78,533212;HOMBRE;ECUADOR;17;ADOLESCENTES;MESTIZO/A;22/1/2025;-0,231648;-78,533237;PICHINCHA;ENCONTRADO;CAUSAS PERSONALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
20/1/2025;13/2/2025;26/3/2025;ZONA 9;LA DELICIA;EL MIRADOR;EL MIRADOR 3;17;PICHINCHA;1701;QUITO;21513600;-0,122409;-78,465248;HOMBRE;ECUADOR;44;ADULTO;MESTIZO/A;26/9/2025;-2,219868;-79,939564;GUAYAS;ENCONTRADO;CAUSAS PERSONALES;RELACIÓN AFECTIVA;DESAPARICIÓN VOLUNTARIA
20/1/2025;14/3/2025;20/3/2025;ZONA 9;CALDERÓN;LOS LLANOS;LOS LLANOS 2;17;PICHINCHA;1701;QUITO;7171200;-0,11811;-78,440496;MUJER;ECUADOR;28;ADULTO;MESTIZO/A;13/4/2025;-0,115981;-78,452004;PICHINCHA;ENCONTRADO;CAUSAS PERSONALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
19/1/2025;19/1/2025;19/1/2025;ZONA 9;ELOY ALFARO - DMQ;ARGELIA;ARGELIA 8;17;PICHINCHA;1701;QUITO;345600;-0,280712;-78,523956;HOMBRE;ECUADOR;58;ADULTO;MESTIZO/A;23/1/2025;-0,220425;-78,52499;PICHINCHA;ENCONTRADO;CAUSAS FAMILIARES;NO RELACIONADOS A VIOLENCIA;DESAPARICIÓN VOLUNTARIA
19/1/2025;19/1/2025;19/1/2025;ZONA 9;LA DELICIA;COTOCOLLAO;COTOCOLLAO 3;17;PICHINCHA;1701;QUITO;86400;-0,114386;-78,494588;HOMBRE;ECUADOR;24;ADULTO;MESTIZO/A;20/1/2025;-0,117262;-78,488691;PICHINCHA;ENCONTRADO;CAUSAS PERSONALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
19/1/2025;20/1/2025;21/1/2025;ZONA 9;QUITUMBE;ECUATORIANA;ECUATORIANA 3;17;PICHINCHA;1701;QUITO;3974400;-0,3086;-78,561826;HOMBRE;ECUADOR;15;ADOLESCENTES;MESTIZO/A;6/3/2025;-0,3086;-78,561826;PICHINCHA;ENCONTRADO;CAUSAS PERSONALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
19/1/2025;20/1/2025;20/1/2025;ZONA 9;ELOY ALFARO - DMQ;MENA;MENA 2;17;PICHINCHA;1701;QUITO;777600;-0,254004;-78,553692;HOMBRE;ECUADOR;41;ADULTO;MESTIZO/A;28/1/2025;-0,142592;-78,500467;PICHINCHA;ENCONTRADO;CAUSAS PERSONALES;RELACIÓN AFECTIVA;DESAPARICIÓN VOLUNTARIA
19/1/2025;29/1/2025;3/2/2025;ZONA 9;QUITUMBE;ECUATORIANA;ECUATORIANA 3;17;PICHINCHA;1701;QUITO;7257600;-0,3086;-78,561826;MUJER;ECUADOR;18;ADULTO;MESTIZO/A;13/4/2025;0,039718;-78,146071;PICHINCHA;ENCONTRADO;CAUSAS PERSONALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
19/1/2025;20/1/2025;21/1/2025;ZONA 9;LA DELICIA;LA ROLDÓS;LA ROLDÓS 3;17;PICHINCHA;1701;QUITO;13478400;-0,090355;-78,51923;HOMBRE;ECUADOR;12;ADOLESCENTES;AFRO;24/6/2025;-0,309362;-78,563084;PICHINCHA;ENCONTRADO;CAUSAS PERSONALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
18/1/2025;19/1/2025;19/1/2025;ZONA 9;CALDERÓN;BELLAVISTA DE CALDERÓN;BELLAVISTA DE CALDERÓN 1;17;PICHINCHA;1701;QUITO;86400;-0,080411;-78,410264;MUJER;ECUADOR;12;ADOLESCENTES;MESTIZO/A;19/1/2025;-0,10541;-78,513337;PICHINCHA;ENCONTRADO;CAUSAS PERSONALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
18/1/2025;20/1/2025;21/1/2025;ZONA 9;CALDERÓN;SAN JUAN DE CALDERÓN;SAN JUAN DE CALDERÓN 1;17;PICHINCHA;1701;QUITO;259200;-0,068203;-78,432148;MUJER;ECUADOR;22;ADULTO;MESTIZO/A;21/1/2025;-0,092109;-78,436695;PICHINCHA;ENCONTRADO;EXTRAVIADO - AUSENCIA TEMPORAL;HOSPITALIZADO;EXTRAVÍO
18/1/2025;22/1/2025;22/1/2025;ZONA 9;QUITUMBE;TURUBAMBA;TURUBAMBA 4;17;PICHINCHA;1701;QUITO;432000;-0,336682;-78,547748;HOMBRE;ECUADOR;11;NIÑOS(AS);MESTIZO/A;23/1/2025;-0,133652;-78,501897;PICHINCHA;ENCONTRADO;CAUSAS FAMILIARES;NO RELACIONADOS A VIOLENCIA;DESAPARICIÓN VOLUNTARIA
18/1/2025;13/2/2025;16/2/2025;ZONA 9;EUGENIO ESPEJO;DAMMER;DAMMER 1;17;PICHINCHA;1701;QUITO;5616000;-0,145001;-78,469333;HOMBRE;ECUADOR;15;ADOLESCENTES;MESTIZO/A;24/3/2025;-0,142144;-78,500572;PICHINCHA;ENCONTRADO;CAUSAS PERSONALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
17/1/2025;20/1/2025;20/1/2025;ZONA 9;LA DELICIA;LA ROLDÓS;LA ROLDÓS 2;17;PICHINCHA;1701;QUITO;3456000;-0,083412;-78,508437;MUJER;ECUADOR;15;ADOLESCENTES;AFRO;26/2/2025;-0,142315;-78,500355;PICHINCHA;ENCONTRADO;CAUSAS PERSONALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
17/1/2025;17/1/2025;17/1/2025;ZONA 9;EUGENIO ESPEJO;LAS CASAS;LAS CASAS 1;17;PICHINCHA;1701;QUITO;86400;-0,189297;-78,504469;MUJER;ECUADOR;14;ADOLESCENTES;MESTIZO/A;18/1/2025;-0,142449;-78,500189;PICHINCHA;ENCONTRADO;CAUSAS FAMILIARES;NO RELACIONADOS A VIOLENCIA;DESAPARICIÓN VOLUNTARIA
17/1/2025;17/1/2025;17/1/2025;ZONA 9;EUGENIO ESPEJO;LAS CASAS;LAS CASAS 1;17;PICHINCHA;1701;QUITO;86400;-0,189297;-78,504469;MUJER;ECUADOR;14;ADOLESCENTES;AFRO;18/1/2025;-0,142144;-78,500572;PICHINCHA;ENCONTRADO;CAUSAS PERSONALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
17/1/2025;17/1/2025;17/1/2025;ZONA 9;EUGENIO ESPEJO;EL BOSQUE;EL BOSQUE 4;17;PICHINCHA;1701;QUITO;0;-0,183785;-78,491419;MUJER;ECUADOR;14;ADOLESCENTES;MESTIZO/A;17/1/2025;-0,040092;-78,454928;PICHINCHA;ENCONTRADO;CAUSAS PERSONALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
17/1/2025;22/1/2025;22/1/2025;ZONA 9;EUGENIO ESPEJO;COCHAPAMBA;COCHAPAMBA 3;17;PICHINCHA;1701;QUITO;777600;-0,133652;-78,501897;HOMBRE;ECUADOR;13;ADOLESCENTES;AFRO;26/1/2025;-0,123533;-78,504846;PICHINCHA;ENCONTRADO;CAUSAS FAMILIARES;NO RELACIONADOS A VIOLENCIA;DESAPARICIÓN VOLUNTARIA
16/1/2025;18/1/2025;18/1/2025;ZONA 9;ELOY ALFARO - DMQ;ARGELIA;ARGELIA 6;17;PICHINCHA;1701;QUITO;259200;-0,279768;-78,514969;MUJER;ECUADOR;15;ADOLESCENTES;MESTIZO/A;19/1/2025;-0,142144;-78,500572;PICHINCHA;ENCONTRADO;CAUSAS PERSONALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
16/1/2025;16/1/2025;16/1/2025;ZONA 9;CALDERÓN;CARAPUNGO;CARAPUNGO 3;17;PICHINCHA;1701;QUITO;172800;-0,093287;-78,44894;MUJER;ECUADOR;15;ADOLESCENTES;AFRO;18/1/2025;-0,080535;-78,410525;PICHINCHA;ENCONTRADO;CAUSAS PERSONALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
16/1/2025;16/1/2025;16/1/2025;ZONA 9;MANUELA SÁENZ;PUENGASÍ;PUENGASÍ 1;17;PICHINCHA;1701;QUITO;0;-0,252894;-78,487872;MUJER;ECUADOR;13;ADOLESCENTES;MESTIZO/A;16/1/2025;-0,233196;-78,532302;PICHINCHA;ENCONTRADO;CAUSAS FAMILIARES;NO RELACIONADOS A VIOLENCIA;DESAPARICIÓN VOLUNTARIA
15/1/2025;17/1/2025;19/1/2025;ZONA 9;EUGENIO ESPEJO;LA MARISCAL;LA MARISCAL 6;17;PICHINCHA;1701;QUITO;345600;-0,20961;-78,48514;HOMBRE;ECUADOR;12;ADOLESCENTES;MESTIZO/A;19/1/2025;-0,209149;-78,498649;PICHINCHA;ENCONTRADO;CAUSAS PERSONALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
15/1/2025;16/1/2025;16/1/2025;ZONA 9;QUITUMBE;CHILLOGALLO;CHILLOGALLO 3;17;PICHINCHA;1701;QUITO;604800;-0,280628;-78,574915;HOMBRE;ECUADOR;39;ADULTO;INDIGENA;22/1/2025;-0,285621;-78,565043;PICHINCHA;ENCONTRADO;POSIBLE VINCULACIÓN A DELITO;ROBO (ESCOPOLAMINA U OTRA DROGA ALUCINÓGENA ALTAMENTE TÓXICA);DESAPARICIÓN INVOLUNTARIA
15/1/2025;17/1/2025;17/1/2025;ZONA 9;ELOY ALFARO - DMQ;EL CALZADO;EL CALZADO 1;17;PICHINCHA;1701;QUITO;518400;-0,257079;-78,529662;MUJER;ECUADOR;16;ADOLESCENTES;MESTIZO/A;21/1/2025;-0,238133;-78,529704;PICHINCHA;ENCONTRADO;CAUSAS PERSONALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
15/1/2025;16/1/2025;16/1/2025;ZONA 9;ELOY ALFARO - DMQ;MENA;MENA 3;17;PICHINCHA;1701;QUITO;86400;-0,25795;-78,55418;HOMBRE;ECUADOR;18;ADULTO;MESTIZO/A;16/1/2025;-0,258716;-78,560122;PICHINCHA;ENCONTRADO;POSIBLE VINCULACIÓN A DELITO;ROBO (ESCOPOLAMINA U OTRA DROGA ALUCINÓGENA ALTAMENTE TÓXICA);DESAPARICIÓN INVOLUNTARIA
15/1/2025;16/1/2025;20/1/2025;ZONA 9;TUMBACO;CHECA;CHECA 1;17;PICHINCHA;1701;QUITO;432000;-0,12578;-78,318787;HOMBRE;ECUADOR;26;ADULTO;MESTIZO/A;20/1/2025;-0,12578;-78,318787;PICHINCHA;ENCONTRADO;CAUSAS PERSONALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
15/1/2025;8/4/2025;11/4/2025;ZONA 9;CALDERÓN;CALDERÓN;CALDERÓN 2;17;PICHINCHA;1701;QUITO;39744000;-0,092875;-78,4242;HOMBRE;ECUADOR;67;ADULTO MAYOR;MESTIZO/A;20/4/2026;-0,062287;-78,42187;PICHINCHA;ENCONTRADO;CAUSAS PERSONALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
13/1/2025;14/1/2025;15/1/2025;ZONA 9;ELOY ALFARO - DMQ;FERROVIARIA;FERROVIARIA 3;17;PICHINCHA;1701;QUITO;1987200;-0,251657;-78,517011;MUJER;ECUADOR;31;ADULTO;MESTIZO/A;5/2/2025;-0,315952;-78,554478;PICHINCHA;ENCONTRADO;CAUSAS PERSONALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
13/1/2025;13/1/2025;13/1/2025;ZONA 9;EUGENIO ESPEJO;UNIVERSITARIO;UNIVERSITARIO 1;17;PICHINCHA;1701;QUITO;86400;-0,195652;-78,506256;MUJER;ECUADOR;16;ADOLESCENTES;MESTIZO/A;14/1/2025;-0,225507;-78,337435;PICHINCHA;ENCONTRADO;CAUSAS PERSONALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
12/1/2025;17/1/2025;20/1/2025;ZONA 9;LA DELICIA;SAN ANTONIO ALTO;SAN ANTONIO ALTO 1;17;PICHINCHA;1701;QUITO;864000;0,004568;-78,446774;MUJER;ECUADOR;6;NIÑOS(AS);MESTIZO/A;22/1/2025;-0,002169;-78,455825;PICHINCHA;ENCONTRADO;CAUSAS FAMILIARES;NO RELACIONADOS A VIOLENCIA;DESAPARICIÓN VOLUNTARIA
12/1/2025;16/1/2025;17/1/2025;ZONA 9;MANUELA SÁENZ;PUENGASÍ;PUENGASÍ 3;17;PICHINCHA;1701;QUITO;950400;-0,242853;-78,497361;MUJER;ECUADOR;16;ADOLESCENTES;MESTIZO/A;23/1/2025;-0,242853;-78,497361;PICHINCHA;ENCONTRADO;CAUSAS FAMILIARES;NO RELACIONADOS A VIOLENCIA;DESAPARICIÓN VOLUNTARIA
12/1/2025;20/1/2025;21/1/2025;ZONA 9;CALDERÓN;CARAPUNGO;CARAPUNGO 3;17;PICHINCHA;1701;QUITO;777600;-0,094049;-78,45101;HOMBRE;ECUADOR;28;ADULTO;MESTIZO/A;21/1/2025;-0,181703;-78,504379;PICHINCHA;FALLECIDO;FALLECIDO;SIN_DATO;DESAPARICIÓN INVOLUNTARIA
12/1/2025;6/2/2025;6/2/2025;ZONA 9;TUMBACO;PIFO;PIFO 2;17;PICHINCHA;1701;QUITO;3974400;-0,233755;-78,337441;HOMBRE;ECUADOR;51;ADULTO;MESTIZO/A;27/2/2025;-0,142368;-78,500301;PICHINCHA;ENCONTRADO;CAUSAS FAMILIARES;NO RELACIONADOS A VIOLENCIA;DESAPARICIÓN VOLUNTARIA
12/1/2025;12/1/2025;12/1/2025;ZONA 9;ELOY ALFARO - DMQ;ARGELIA;ARGELIA 4;17;PICHINCHA;1701;QUITO;432000;-0,292436;-78,52207;MUJER;ECUADOR;22;ADULTO;MESTIZO/A;17/1/2025;-0,224867;-78,520428;PICHINCHA;ENCONTRADO;CAUSAS PERSONALES;CIRCUNSTANCIAL;DESAPARICIÓN VOLUNTARIA
